date_mvt,nb_sales,total_revenues
2017-12-07 00:00:00.000000 UTC,316,11916.39
2017-12-08 00:00:00.000000 UTC,282,8572.17
2017-12-09 00:00:00.000000 UTC,103,3300.16
2017-12-10 00:00:00.000000 UTC,5,117.84
2017-12-11 00:00:00.000000 UTC,248,9633.76
2017-12-12 00:00:00.000000 UTC,328,11593.75
2017-12-13 00:00:00.000000 UTC,275,7444.9699999999993
2017-12-14 00:00:00.000000 UTC,282,7519.54
2017-12-15 00:00:00.000000 UTC,270,9229.31
2017-12-16 00:00:00.000000 UTC,116,2917.75
2017-12-17 00:00:00.000000 UTC,17,512.56999999999994
2017-12-18 00:00:00.000000 UTC,296,7298.91
2017-12-19 00:00:00.000000 UTC,229,8130.32
2017-12-20 00:00:00.000000 UTC,269,7661.3000000000011
2017-12-21 00:00:00.000000 UTC,225,5934.04
2017-12-22 00:00:00.000000 UTC,287,7693.4300000000021
2017-12-23 00:00:00.000000 UTC,146,4625.21
2017-12-26 00:00:00.000000 UTC,286,9434.1600000000017
2017-12-27 00:00:00.000000 UTC,237,7451.24
2017-12-28 00:00:00.000000 UTC,215,6463.76
2017-12-29 00:00:00.000000 UTC,256,5940.17
2017-12-30 00:00:00.000000 UTC,83,2477.8199999999997
2018-01-02 00:00:00.000000 UTC,326,8968.15
2018-01-03 00:00:00.000000 UTC,366,11701.29
2018-01-04 00:00:00.000000 UTC,305,10418.490000000003
2018-01-05 00:00:00.000000 UTC,281,8199.83
2018-01-06 00:00:00.000000 UTC,150,3388.7999999999997
2018-01-07 00:00:00.000000 UTC,5,24.210000000000004
2018-01-08 00:00:00.000000 UTC,308,12017.810000000001
2018-01-09 00:00:00.000000 UTC,328,10637.789999999999
2018-01-10 00:00:00.000000 UTC,299,7487.9999999999991
2018-01-11 00:00:00.000000 UTC,284,9224.4600000000028
2018-01-12 00:00:00.000000 UTC,309,9333.3500000000022
2018-01-13 00:00:00.000000 UTC,117,3129.04
2018-01-15 00:00:00.000000 UTC,350,9529.9000000000015
2018-01-16 00:00:00.000000 UTC,280,9434.3200000000015
2018-01-17 00:00:00.000000 UTC,379,10424.420000000002
2018-01-18 00:00:00.000000 UTC,328,12951.82
2018-01-19 00:00:00.000000 UTC,348,11804.400000000001
2018-01-20 00:00:00.000000 UTC,101,3064.1299999999997
2018-01-22 00:00:00.000000 UTC,236,14687.259999999998
2018-01-23 00:00:00.000000 UTC,301,10632.439999999999
2018-01-24 00:00:00.000000 UTC,379,11451.09
2018-01-25 00:00:00.000000 UTC,378,10435.06
2018-01-26 00:00:00.000000 UTC,243,7829.55
2018-01-27 00:00:00.000000 UTC,197,6518.0300000000007
2018-01-29 00:00:00.000000 UTC,300,9154.1900000000023
2018-01-30 00:00:00.000000 UTC,351,13519.650000000001
2018-01-31 00:00:00.000000 UTC,246,8636.0399999999991
2018-02-01 00:00:00.000000 UTC,284,9281.6200000000026
2018-02-02 00:00:00.000000 UTC,376,13937.119999999999
2018-02-03 00:00:00.000000 UTC,129,3656.1
2018-02-05 00:00:00.000000 UTC,258,10060.9
2018-02-06 00:00:00.000000 UTC,341,10084.19
2018-02-07 00:00:00.000000 UTC,368,14333.925000000003
2018-02-08 00:00:00.000000 UTC,231,10803.51
2018-02-09 00:00:00.000000 UTC,321,9433.0199999999968
2018-02-10 00:00:00.000000 UTC,185,4547.3
2018-02-11 00:00:00.000000 UTC,3,25.36
2018-02-12 00:00:00.000000 UTC,267,8818.5399999999991
2018-02-13 00:00:00.000000 UTC,432,18847.359999999997
2018-02-14 00:00:00.000000 UTC,162,5927.5499999999993
2018-02-15 00:00:00.000000 UTC,296,16295.510000000002
2018-02-16 00:00:00.000000 UTC,267,8516.130000000001
2018-02-17 00:00:00.000000 UTC,154,4796.78
2018-02-19 00:00:00.000000 UTC,343,13898.17
2018-02-20 00:00:00.000000 UTC,375,18030.49
2018-02-21 00:00:00.000000 UTC,231,7764.98
2018-02-22 00:00:00.000000 UTC,238,10158.880000000001
2018-02-23 00:00:00.000000 UTC,270,10637.770000000002
2018-02-24 00:00:00.000000 UTC,117,3042.03
2018-02-26 00:00:00.000000 UTC,370,12722.54
2018-02-27 00:00:00.000000 UTC,408,11957.32
2018-02-28 00:00:00.000000 UTC,318,13405.430000000002
2018-03-01 00:00:00.000000 UTC,284,9521.23
2018-03-02 00:00:00.000000 UTC,307,11751.230000000001
2018-03-03 00:00:00.000000 UTC,118,2347.93
2018-03-05 00:00:00.000000 UTC,399,11164.109999999999
2018-03-06 00:00:00.000000 UTC,359,9785.7799999999988
2018-03-07 00:00:00.000000 UTC,314,10973.529999999999
2018-03-08 00:00:00.000000 UTC,259,8522.7
2018-03-09 00:00:00.000000 UTC,330,8527.7400000000016
2018-03-10 00:00:00.000000 UTC,174,5324.2999999999993
2018-03-12 00:00:00.000000 UTC,389,13312.71
2018-03-13 00:00:00.000000 UTC,364,12885.66
2018-03-14 00:00:00.000000 UTC,273,9103.8999999999978
2018-03-15 00:00:00.000000 UTC,323,10281.880000000001
2018-03-16 00:00:00.000000 UTC,346,11032.740000000002
2018-03-17 00:00:00.000000 UTC,127,3704.2699999999995
2018-03-19 00:00:00.000000 UTC,262,7865.15
2018-03-20 00:00:00.000000 UTC,298,11156.719999999998
2018-03-21 00:00:00.000000 UTC,419,11843.26
2018-03-22 00:00:00.000000 UTC,254,8513.0700000000015
2018-03-23 00:00:00.000000 UTC,205,7091.4600000000009
2018-03-24 00:00:00.000000 UTC,105,2817.53
2018-03-26 00:00:00.000000 UTC,281,8518.5199999999986
2018-03-27 00:00:00.000000 UTC,253,7504.5599999999995
2018-03-28 00:00:00.000000 UTC,309,9585.39
2018-03-29 00:00:00.000000 UTC,426,12236.839999999998
2018-03-30 00:00:00.000000 UTC,287,9878.87
2018-03-31 00:00:00.000000 UTC,160,5967.6900000000005
2018-04-03 00:00:00.000000 UTC,361,9931.6500000000015
2018-04-04 00:00:00.000000 UTC,329,8833.91
2018-04-05 00:00:00.000000 UTC,377,10369.779999999999
2018-04-06 00:00:00.000000 UTC,326,16169.060000000003
2018-04-07 00:00:00.000000 UTC,187,3969.72
2018-04-09 00:00:00.000000 UTC,268,7828.9899999999989
2018-04-10 00:00:00.000000 UTC,368,10215.310000000001
2018-04-11 00:00:00.000000 UTC,302,9332.5
2018-04-12 00:00:00.000000 UTC,367,11431.240000000002
2018-04-13 00:00:00.000000 UTC,326,11131.68
2018-04-14 00:00:00.000000 UTC,144,3354.11
2018-04-16 00:00:00.000000 UTC,374,12601.920000000002
2018-04-17 00:00:00.000000 UTC,428,13638.41
2018-04-18 00:00:00.000000 UTC,349,12609.330000000002
2018-04-19 00:00:00.000000 UTC,350,11805.0
2018-04-20 00:00:00.000000 UTC,317,8843.76
2018-04-21 00:00:00.000000 UTC,136,4292.16
2018-04-23 00:00:00.000000 UTC,375,12608.970000000001
2018-04-24 00:00:00.000000 UTC,362,11675.68
2018-04-25 00:00:00.000000 UTC,323,9639.74
2018-04-26 00:00:00.000000 UTC,445,13480.05
2018-04-27 00:00:00.000000 UTC,383,10341.050000000001
2018-04-28 00:00:00.000000 UTC,121,3725.89
2018-04-30 00:00:00.000000 UTC,314,8667.21
2018-05-02 00:00:00.000000 UTC,383,13580.210000000003
2018-05-03 00:00:00.000000 UTC,391,13872.470000000005
2018-05-04 00:00:00.000000 UTC,344,9466.869999999999
2018-05-05 00:00:00.000000 UTC,146,3308.45
2018-05-07 00:00:00.000000 UTC,321,8912.27
2018-05-09 00:00:00.000000 UTC,432,11346.58
2018-05-11 00:00:00.000000 UTC,421,11450.950000000003
2018-05-12 00:00:00.000000 UTC,158,4279.95
2018-05-14 00:00:00.000000 UTC,344,9115.34
2018-05-15 00:00:00.000000 UTC,383,14520.740000000002
2018-05-16 00:00:00.000000 UTC,334,11967.72
2018-05-17 00:00:00.000000 UTC,365,13213.300000000001
2018-05-18 00:00:00.000000 UTC,276,8990.56
2018-05-19 00:00:00.000000 UTC,143,5531.35
2018-05-22 00:00:00.000000 UTC,352,11534.84
2018-05-23 00:00:00.000000 UTC,393,13420.33
2018-05-24 00:00:00.000000 UTC,319,11075.210000000001
2018-05-25 00:00:00.000000 UTC,254,6701.3499999999995
2018-05-26 00:00:00.000000 UTC,87,2514.5899999999997
2018-05-28 00:00:00.000000 UTC,227,8170.76
2018-05-29 00:00:00.000000 UTC,368,10185.380000000001
2018-05-30 00:00:00.000000 UTC,638,31203.42
2018-05-31 00:00:00.000000 UTC,398,8786.2100000000009
2018-06-01 00:00:00.000000 UTC,405,16310.81
2018-06-02 00:00:00.000000 UTC,132,4462.81
2018-06-04 00:00:00.000000 UTC,325,10146.77
2018-06-05 00:00:00.000000 UTC,370,10371.509999999998
2018-06-06 00:00:00.000000 UTC,300,9782.3
2018-06-07 00:00:00.000000 UTC,374,10877.680000000002
2018-06-08 00:00:00.000000 UTC,263,7055.47
2018-06-09 00:00:00.000000 UTC,108,2656.08
2018-06-11 00:00:00.000000 UTC,351,10131.939999999999
2018-06-12 00:00:00.000000 UTC,297,9486.09
2018-06-13 00:00:00.000000 UTC,447,14190.420000000002
2018-06-14 00:00:00.000000 UTC,289,10356.690000000002
2018-06-15 00:00:00.000000 UTC,276,6758.1799999999994
2018-06-16 00:00:00.000000 UTC,99,3048.08
2018-06-18 00:00:00.000000 UTC,295,9626.73
2018-06-19 00:00:00.000000 UTC,268,11099.789999999997
2018-06-20 00:00:00.000000 UTC,302,12733.710000000001
2018-06-21 00:00:00.000000 UTC,262,8159.93
2018-06-22 00:00:00.000000 UTC,350,12500.300000000001
2018-06-23 00:00:00.000000 UTC,140,4764.0599999999995
2018-06-25 00:00:00.000000 UTC,337,8542.4999999999982
2018-06-26 00:00:00.000000 UTC,253,7333.130000000001
2018-06-27 00:00:00.000000 UTC,214,6249.89
2018-06-28 00:00:00.000000 UTC,296,8249.89
2018-06-29 00:00:00.000000 UTC,267,9457.3100000000013
2018-07-02 00:00:00.000000 UTC,328,9806.6799999999985
2018-07-03 00:00:00.000000 UTC,428,10605.34
2018-07-04 00:00:00.000000 UTC,333,10920.729999999998
2018-07-05 00:00:00.000000 UTC,333,11553.92
2018-07-06 00:00:00.000000 UTC,204,6159.880000000001
2018-07-07 00:00:00.000000 UTC,138,3248.5899999999997
2018-07-09 00:00:00.000000 UTC,273,10872.77
2018-07-10 00:00:00.000000 UTC,269,7106.5599999999995
2018-07-11 00:00:00.000000 UTC,276,7535.1299999999983
2018-07-12 00:00:00.000000 UTC,357,9000.76
2018-07-13 00:00:00.000000 UTC,288,8759.87
2018-07-16 00:00:00.000000 UTC,226,6215.6599999999989
2018-07-17 00:00:00.000000 UTC,252,8222.99
2018-07-18 00:00:00.000000 UTC,223,5551.33
2018-07-19 00:00:00.000000 UTC,267,8497.7100000000009
2018-07-20 00:00:00.000000 UTC,285,9603.2500000000018
2018-07-21 00:00:00.000000 UTC,138,4395.16
2018-07-23 00:00:00.000000 UTC,366,14018.820000000003
2018-07-24 00:00:00.000000 UTC,197,6573.34
2018-07-25 00:00:00.000000 UTC,359,10390.3
2018-07-26 00:00:00.000000 UTC,227,5890.9600000000019
2018-07-27 00:00:00.000000 UTC,203,8350.1400000000012
2018-07-28 00:00:00.000000 UTC,71,2516.5
2018-07-30 00:00:00.000000 UTC,226,5252.7699999999995
2018-07-31 00:00:00.000000 UTC,324,9309.53
2018-08-01 00:00:00.000000 UTC,313,7397.6500000000015
2018-08-02 00:00:00.000000 UTC,370,9973.51
2018-08-03 00:00:00.000000 UTC,351,7449.91
2018-08-04 00:00:00.000000 UTC,138,3493.9100000000003
2018-08-06 00:00:00.000000 UTC,183,5100.0999999999995
2018-08-07 00:00:00.000000 UTC,226,6006.1399999999994
2018-08-08 00:00:00.000000 UTC,271,8365.81
2018-08-09 00:00:00.000000 UTC,238,6564.0999999999995
2018-08-10 00:00:00.000000 UTC,286,6449.8099999999995
2018-08-11 00:00:00.000000 UTC,126,3554.67
2018-08-13 00:00:00.000000 UTC,228,6728.66
2018-08-14 00:00:00.000000 UTC,278,8368.32
2018-08-16 00:00:00.000000 UTC,283,8863.51
2018-08-17 00:00:00.000000 UTC,280,8339.65
2018-08-18 00:00:00.000000 UTC,104,3028.92
2018-08-20 00:00:00.000000 UTC,195,6071.68
2018-08-21 00:00:00.000000 UTC,296,8869.4499999999989
2018-08-22 00:00:00.000000 UTC,336,9317.2799999999988
2018-08-23 00:00:00.000000 UTC,290,7965.23
2018-08-24 00:00:00.000000 UTC,217,5950.6900000000005
2018-08-25 00:00:00.000000 UTC,51,1043.98
2018-08-27 00:00:00.000000 UTC,267,10034.320000000002
2018-08-28 00:00:00.000000 UTC,241,8426.84
2018-08-29 00:00:00.000000 UTC,248,6757.4800000000005
2018-08-30 00:00:00.000000 UTC,359,7671.15
2018-08-31 00:00:00.000000 UTC,278,8296.17
2018-09-01 00:00:00.000000 UTC,88,2376.4400000000005
2018-09-03 00:00:00.000000 UTC,275,8597.82
2018-09-04 00:00:00.000000 UTC,318,9951.84
2018-09-05 00:00:00.000000 UTC,252,6883.5000000000009
2018-09-06 00:00:00.000000 UTC,246,9169.52
2018-09-07 00:00:00.000000 UTC,309,9802.6400000000012
2018-09-08 00:00:00.000000 UTC,103,2909.4399999999996
2018-09-10 00:00:00.000000 UTC,361,8368.35
2018-09-11 00:00:00.000000 UTC,227,10129.08
2018-09-12 00:00:00.000000 UTC,479,28222.330000000009
2018-09-13 00:00:00.000000 UTC,193,5521.8799999999992
2018-09-14 00:00:00.000000 UTC,374,12783.96
2018-09-15 00:00:00.000000 UTC,88,2183.48
2018-09-17 00:00:00.000000 UTC,242,6624.5
2018-09-18 00:00:00.000000 UTC,573,36487.429999999993
2018-09-19 00:00:00.000000 UTC,200,6117.28
2018-09-20 00:00:00.000000 UTC,198,5524.57
2018-09-21 00:00:00.000000 UTC,332,9196.3300000000017
2018-09-22 00:00:00.000000 UTC,137,3788.12
2018-09-24 00:00:00.000000 UTC,322,9489.32
2018-09-25 00:00:00.000000 UTC,248,8646.380000000001
2018-09-26 00:00:00.000000 UTC,234,6380.84
2018-09-27 00:00:00.000000 UTC,312,11729.699999999997
2018-09-29 00:00:00.000000 UTC,212,6888.77
2018-10-01 00:00:00.000000 UTC,318,10332.990000000002
2018-10-02 00:00:00.000000 UTC,296,9316.630000000001
2018-10-03 00:00:00.000000 UTC,271,6805.4
2018-10-04 00:00:00.000000 UTC,337,11431.400000000001
2018-10-05 00:00:00.000000 UTC,341,8535.42
2018-10-06 00:00:00.000000 UTC,122,2954.0000000000005
2018-10-08 00:00:00.000000 UTC,440,12228.08
2018-10-09 00:00:00.000000 UTC,419,12794.880000000001
2018-10-10 00:00:00.000000 UTC,245,7629.380000000001
2018-10-11 00:00:00.000000 UTC,270,7888.2099999999991
2018-10-12 00:00:00.000000 UTC,369,10175.550000000003
2018-10-13 00:00:00.000000 UTC,105,3815.76
2018-10-15 00:00:00.000000 UTC,319,10913.439999999999
2018-10-16 00:00:00.000000 UTC,334,9445.9700000000012
2018-10-17 00:00:00.000000 UTC,282,9831.9900000000016
2018-10-18 00:00:00.000000 UTC,433,22706.33
2018-10-19 00:00:00.000000 UTC,316,8484.8900000000031
2018-10-20 00:00:00.000000 UTC,122,2740.12
2018-10-22 00:00:00.000000 UTC,256,20168.499999999996
2018-10-23 00:00:00.000000 UTC,280,6983.8899999999994
2018-10-24 00:00:00.000000 UTC,350,8817.1499999999978
2018-10-25 00:00:00.000000 UTC,263,10919.699999999999
2018-10-26 00:00:00.000000 UTC,322,10853.92
2018-10-27 00:00:00.000000 UTC,92,2170.8199999999997
2018-10-29 00:00:00.000000 UTC,198,5897.130000000001
2018-10-30 00:00:00.000000 UTC,240,6190.24
2018-10-31 00:00:00.000000 UTC,252,6937.1200000000008
2018-11-02 00:00:00.000000 UTC,244,6008.2000000000007
2018-11-03 00:00:00.000000 UTC,154,4828.32
2018-11-05 00:00:00.000000 UTC,232,8518.61
2018-11-06 00:00:00.000000 UTC,229,6474.9399999999987
2018-11-07 00:00:00.000000 UTC,341,8507.8000000000011
2018-11-08 00:00:00.000000 UTC,227,6669.4
2018-11-09 00:00:00.000000 UTC,267,6797.3899999999994
2018-11-10 00:00:00.000000 UTC,88,2494.2700000000004
2018-11-12 00:00:00.000000 UTC,225,6983.5200000000013
2018-11-13 00:00:00.000000 UTC,245,8155.18
2018-11-14 00:00:00.000000 UTC,167,4571.56
2018-11-15 00:00:00.000000 UTC,207,6400.5899999999992
2018-11-16 00:00:00.000000 UTC,169,10969.42
2018-11-17 00:00:00.000000 UTC,24,509.71
2018-11-19 00:00:00.000000 UTC,168,5606.6900000000005
2018-11-20 00:00:00.000000 UTC,183,5664.55
2018-11-21 00:00:00.000000 UTC,179,5619.5999999999995
2018-11-22 00:00:00.000000 UTC,245,5537.7600000000011
2018-11-23 00:00:00.000000 UTC,209,5555.5000000000009
2018-11-24 00:00:00.000000 UTC,58,1419.3200000000002
2018-11-26 00:00:00.000000 UTC,186,4920.6399999999994
2018-11-27 00:00:00.000000 UTC,246,7563.31
2018-11-28 00:00:00.000000 UTC,218,23276.46
2018-11-29 00:00:00.000000 UTC,261,6746.92
2018-11-30 00:00:00.000000 UTC,224,6321.2800000000007
2018-12-01 00:00:00.000000 UTC,102,2820.4399999999996
2018-12-02 00:00:00.000000 UTC,3,70.81
2018-12-03 00:00:00.000000 UTC,199,5331.23
2018-12-04 00:00:00.000000 UTC,214,8020.2799999999988
2018-12-05 00:00:00.000000 UTC,151,5474.8700000000008
2018-12-06 00:00:00.000000 UTC,211,6341.8200000000006
2018-12-07 00:00:00.000000 UTC,166,4747.9
2018-12-08 00:00:00.000000 UTC,89,1759.7099999999998
2018-12-10 00:00:00.000000 UTC,281,6628.5
2018-12-11 00:00:00.000000 UTC,184,4575.9699999999993
2018-12-12 00:00:00.000000 UTC,176,6005.75
2018-12-13 00:00:00.000000 UTC,213,6007.18
2018-12-14 00:00:00.000000 UTC,251,7133.26
2018-12-15 00:00:00.000000 UTC,89,2254.07
2018-12-17 00:00:00.000000 UTC,210,7096.5199999999995
2018-12-18 00:00:00.000000 UTC,193,6187.1800000000012
2018-12-19 00:00:00.000000 UTC,247,6697.8400000000011
2018-12-20 00:00:00.000000 UTC,232,7831.9699999999993
2018-12-21 00:00:00.000000 UTC,188,6863.4800000000005
2018-12-22 00:00:00.000000 UTC,61,967.5
2018-12-26 00:00:00.000000 UTC,194,7119.06
2018-12-27 00:00:00.000000 UTC,264,8190.79
2018-12-28 00:00:00.000000 UTC,296,7998.9500000000007
2018-12-29 00:00:00.000000 UTC,149,3353.3400000000006
2019-01-02 00:00:00.000000 UTC,263,9355.61
2019-01-03 00:00:00.000000 UTC,304,10262.490000000002
2019-01-04 00:00:00.000000 UTC,321,9026.8100000000013
2019-01-05 00:00:00.000000 UTC,88,3167.03
2019-01-07 00:00:00.000000 UTC,334,8184.7500000000009
2019-01-08 00:00:00.000000 UTC,318,9067.5299999999988
2019-01-09 00:00:00.000000 UTC,236,6936.4700000000012
2019-01-10 00:00:00.000000 UTC,292,10110.05
2019-01-11 00:00:00.000000 UTC,262,7448.9599999999991
2019-01-12 00:00:00.000000 UTC,93,3733.77
2019-01-14 00:00:00.000000 UTC,199,5756.14
2019-01-15 00:00:00.000000 UTC,282,8611.4000000000015
2019-01-16 00:00:00.000000 UTC,197,5310.869999999999
2019-01-17 00:00:00.000000 UTC,267,10728.539999999999
2019-01-18 00:00:00.000000 UTC,204,7902.53
2019-01-19 00:00:00.000000 UTC,93,2513.26
2019-01-21 00:00:00.000000 UTC,269,9197.6899999999987
2019-01-22 00:00:00.000000 UTC,270,9322.4900000000016
2019-01-23 00:00:00.000000 UTC,219,8115.2300000000014
2019-01-24 00:00:00.000000 UTC,251,6856.8300000000008
2019-01-25 00:00:00.000000 UTC,279,8634.87
2019-01-26 00:00:00.000000 UTC,96,2566.9
2019-01-28 00:00:00.000000 UTC,243,6179.4599999999991
2019-01-29 00:00:00.000000 UTC,236,7792.89
2019-01-30 00:00:00.000000 UTC,210,8704.65
2019-01-31 00:00:00.000000 UTC,233,15419.220000000001
2019-02-01 00:00:00.000000 UTC,303,7904.8000000000011
2019-02-02 00:00:00.000000 UTC,86,2764.5300000000007
2019-02-04 00:00:00.000000 UTC,247,5700.74
2019-02-05 00:00:00.000000 UTC,284,16164.739999999998
2019-02-06 00:00:00.000000 UTC,257,16048.650000000003
2019-02-07 00:00:00.000000 UTC,330,8462.15
2019-02-08 00:00:00.000000 UTC,241,7166.83
2019-02-09 00:00:00.000000 UTC,149,2904.5200000000004
2019-02-11 00:00:00.000000 UTC,260,7487.99
2019-02-12 00:00:00.000000 UTC,234,8050.0300000000007
2019-02-13 00:00:00.000000 UTC,263,5827.7200000000012
2019-02-14 00:00:00.000000 UTC,253,7006.3
2019-02-15 00:00:00.000000 UTC,216,11629.450000000004
2019-02-16 00:00:00.000000 UTC,83,2779.87
2019-02-18 00:00:00.000000 UTC,259,7889.16
2019-02-19 00:00:00.000000 UTC,217,7798.4800000000014
2019-02-20 00:00:00.000000 UTC,221,6540.8999999999987
2019-02-21 00:00:00.000000 UTC,334,8292.380000000001
2019-02-22 00:00:00.000000 UTC,291,7381.8100000000013
2019-02-23 00:00:00.000000 UTC,120,2682.9100000000003
2019-02-25 00:00:00.000000 UTC,309,9242.9599999999973
2019-02-26 00:00:00.000000 UTC,309,8996.42
2019-02-27 00:00:00.000000 UTC,252,7343.5400000000009
2019-02-28 00:00:00.000000 UTC,322,7692.2599999999993
2019-03-01 00:00:00.000000 UTC,329,11240.340000000002
2019-03-02 00:00:00.000000 UTC,110,4037.65
2019-03-04 00:00:00.000000 UTC,378,10640.25
2019-03-05 00:00:00.000000 UTC,332,16692.64
2019-03-06 00:00:00.000000 UTC,232,7966.2100000000009
2019-03-07 00:00:00.000000 UTC,300,15445.44
2019-03-08 00:00:00.000000 UTC,254,6914.49
2019-03-09 00:00:00.000000 UTC,162,4157.5300000000007
2019-03-11 00:00:00.000000 UTC,279,7472.27
2019-03-12 00:00:00.000000 UTC,329,8659.3200000000015
2019-03-13 00:00:00.000000 UTC,275,7958.67
2019-03-14 00:00:00.000000 UTC,317,9224.82
2019-03-15 00:00:00.000000 UTC,344,11374.090000000004
2019-03-16 00:00:00.000000 UTC,120,3704.9000000000005
2019-03-18 00:00:00.000000 UTC,371,8412.27
2019-03-19 00:00:00.000000 UTC,243,6515.3600000000015
2019-03-20 00:00:00.000000 UTC,243,5386.87
2019-03-21 00:00:00.000000 UTC,195,4656.94
2019-03-22 00:00:00.000000 UTC,257,5951.93
2019-03-23 00:00:00.000000 UTC,79,2032.51
2019-03-25 00:00:00.000000 UTC,204,5402.3700000000008
2019-03-26 00:00:00.000000 UTC,238,5759.0300000000007
2019-03-27 00:00:00.000000 UTC,275,7863.76
2019-03-28 00:00:00.000000 UTC,403,9494.02
2019-03-29 00:00:00.000000 UTC,238,6742.6100000000015
2019-03-30 00:00:00.000000 UTC,145,3477.67
2019-04-01 00:00:00.000000 UTC,260,7750.4900000000007
2019-04-02 00:00:00.000000 UTC,307,6849.6
2019-04-03 00:00:00.000000 UTC,237,8609.5500000000011
2019-04-04 00:00:00.000000 UTC,257,8943.19
2019-04-05 00:00:00.000000 UTC,391,11012.390000000001
2019-04-06 00:00:00.000000 UTC,124,4528.22
2019-04-08 00:00:00.000000 UTC,289,10668.450000000003
2019-04-09 00:00:00.000000 UTC,348,10624.549999999997
2019-04-10 00:00:00.000000 UTC,213,6940.74
2019-04-11 00:00:00.000000 UTC,216,6410.1399999999994
2019-04-12 00:00:00.000000 UTC,283,8942.2400000000016
2019-04-13 00:00:00.000000 UTC,141,3485.9900000000002
2019-04-15 00:00:00.000000 UTC,225,5621.29
2019-04-16 00:00:00.000000 UTC,248,6434.920000000001
2019-04-17 00:00:00.000000 UTC,363,11518.46
2019-04-18 00:00:00.000000 UTC,312,8927.380000000001
2019-04-19 00:00:00.000000 UTC,270,6941.1099999999988
2019-04-20 00:00:00.000000 UTC,89,1341.8600000000001
2019-04-23 00:00:00.000000 UTC,315,9605.9400000000023
2019-04-24 00:00:00.000000 UTC,268,8070.05
2019-04-25 00:00:00.000000 UTC,306,10222.67
2019-04-26 00:00:00.000000 UTC,318,9594.91
2019-04-27 00:00:00.000000 UTC,110,2921.81
2019-04-29 00:00:00.000000 UTC,249,8648.380000000001
2019-04-30 00:00:00.000000 UTC,276,6758.3100000000013
2019-05-01 00:00:00.000000 UTC,1,61.08
2019-05-02 00:00:00.000000 UTC,305,9789.9600000000028
2019-05-03 00:00:00.000000 UTC,427,10132.470000000001
2019-05-04 00:00:00.000000 UTC,76,1724.4499999999998
2019-05-06 00:00:00.000000 UTC,316,9480.7899999999991
2019-05-07 00:00:00.000000 UTC,399,14645.820000000002
2019-05-09 00:00:00.000000 UTC,431,9707.23
2019-05-10 00:00:00.000000 UTC,266,10732.969999999998
2019-05-11 00:00:00.000000 UTC,118,2686.84
2019-05-13 00:00:00.000000 UTC,244,7359.0199999999986
2019-05-14 00:00:00.000000 UTC,273,8455.3000000000011
2019-05-15 00:00:00.000000 UTC,299,10350.95
2019-05-16 00:00:00.000000 UTC,286,7515.1999999999989
2019-05-17 00:00:00.000000 UTC,237,9715.4700000000012
2019-05-18 00:00:00.000000 UTC,129,3600.64
2019-05-20 00:00:00.000000 UTC,210,9806.5099999999984
2019-05-21 00:00:00.000000 UTC,239,9581.63
2019-05-22 00:00:00.000000 UTC,191,5844.41
2019-05-23 00:00:00.000000 UTC,290,9630.0899999999983
2019-05-24 00:00:00.000000 UTC,293,7117.9
2019-05-25 00:00:00.000000 UTC,94,2971.4799999999996
2019-05-26 00:00:00.000000 UTC,14,188.2
2019-05-27 00:00:00.000000 UTC,265,7024.6399999999994
2019-05-28 00:00:00.000000 UTC,410,11789.7
2019-05-29 00:00:00.000000 UTC,318,8030.29
2019-05-31 00:00:00.000000 UTC,246,7046.0199999999986
2019-06-01 00:00:00.000000 UTC,101,2527.3500000000004
2019-06-03 00:00:00.000000 UTC,348,10217.17
2019-06-04 00:00:00.000000 UTC,346,9698.09
2019-06-05 00:00:00.000000 UTC,238,7795.13
2019-06-06 00:00:00.000000 UTC,353,9757.1699999999983
2019-06-07 00:00:00.000000 UTC,249,5927.7599999999993
2019-06-08 00:00:00.000000 UTC,98,2091.7699999999995
2019-06-11 00:00:00.000000 UTC,338,9097.02
2019-06-12 00:00:00.000000 UTC,299,8962.8100000000013
2019-06-13 00:00:00.000000 UTC,353,9264.08
2019-06-14 00:00:00.000000 UTC,342,10149.65
2019-06-15 00:00:00.000000 UTC,133,3023.1000000000004
2019-06-17 00:00:00.000000 UTC,324,9088.62
2019-06-18 00:00:00.000000 UTC,322,12087.109999999999
2019-06-19 00:00:00.000000 UTC,229,6205.3300000000008
2019-06-20 00:00:00.000000 UTC,320,8749.41
2019-06-21 00:00:00.000000 UTC,293,8561.5800000000017
2019-06-22 00:00:00.000000 UTC,101,2982.2400000000007
2019-06-24 00:00:00.000000 UTC,288,8315.15
2019-06-25 00:00:00.000000 UTC,251,7533.1
2019-06-26 00:00:00.000000 UTC,270,7587.07
2019-06-27 00:00:00.000000 UTC,264,6873.01
2019-06-28 00:00:00.000000 UTC,1317,22150.689999999991
2019-06-29 00:00:00.000000 UTC,115,3425.8099999999995
2019-07-01 00:00:00.000000 UTC,288,9315.05
2019-07-02 00:00:00.000000 UTC,269,8598.74
2019-07-03 00:00:00.000000 UTC,285,10617.950000000003
2019-07-04 00:00:00.000000 UTC,353,11254.64
2019-07-05 00:00:00.000000 UTC,271,7923.8700000000008
2019-07-06 00:00:00.000000 UTC,114,2635.4000000000005
2019-07-08 00:00:00.000000 UTC,348,7905.2500000000009
2019-07-09 00:00:00.000000 UTC,274,7193.72
